Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
09/09/2022 16:33,228101,80A41A7D0,111443,804E3A720,19244.13,US Dollar,19244.13,US Dollar,ACH,1
06/09/2022 19:16,121,8000E1590,118,812D06150,30125.16,Saudi Riyal,30125.16,Saudi Riyal,ACH,1
01/09/2022 05:02,17729,803E30CF0,17729,803E30CF0,142.08,US Dollar,142.08,US Dollar,Reinvestment,0
07/09/2022 14:28,215897,80D42DCF0,11,800924840,16658.75,Euro,16658.75,Euro,ACH,1
01/09/2022 05:15,225156,80AF453D0,12979,80D4378B0,261.42,US Dollar,261.42,US Dollar,ACH,0
05/09/2022 00:29,1522,80055F090,1665,80054CAB0,19533.96,US Dollar,19533.96,US Dollar,ACH,1
10/09/2022 04:48,134091,80CD76230,220,8012CD590,2548.73,US Dollar,2548.73,US Dollar,ACH,1
01/09/2022 05:28,21940,805A071C0,17708,80B38CD90,6757.91,US Dollar,6757.91,US Dollar,ACH,0
04/09/2022 00:44,19329,805A91C10,13264,80C208360,5698.16,US Dollar,5698.16,US Dollar,ACH,1
01/09/2022 19:40,70,100428810,220541,807F83420,2621.77,UK Pound,2621.77,UK Pound,Cheque,0
01/09/2022 19:45,212,807C524A0,212,807C524A0,3038.65,UK Pound,3038.65,UK Pound,Reinvestment,0
01/09/2022 05:17,238829,80E562D10,238829,80E562D10,3437.32,US Dollar,3437.32,US Dollar,Reinvestment,0
09/09/2022 14:48,70,100428660,15040,807AF9390,434.36,US Dollar,434.36,US Dollar,Cheque,1
01/09/2022 05:07,16586,806783040,16586,806783040,87462.53,US Dollar,87462.53,US Dollar,Reinvestment,0
07/09/2022 00:53,23691,8021353D0,15231,80266F880,6149.56,Euro,6149.56,Euro,ACH,1
04/09/2022 17:08,11056,80154DD60,1655,80154DDB0,2310.89,Euro,2310.89,Euro,ACH,1
01/09/2022 00:04,12,8001A4930,1,8001C9F20,31481.98,US Dollar,31481.98,US Dollar,Cheque,0
13/09/2022 09:15,1412,8051E3B20,19477,805F1BD90,59622.07,Yuan,59622.07,Yuan,ACH,1
01/09/2022 05:07,34768,808830270,34768,808830270,187.86,US Dollar,187.86,US Dollar,Reinvestment,0
07/09/2022 07:16,18460,814501F10,31144,814502D90,763.99,Euro,763.99,Euro,ACH,1
01/09/2022 05:17,13264,803D672A0,13264,803D672A0,41758.52,US Dollar,41758.52,US Dollar,Reinvestment,0
10/09/2022 18:55,222,811B83280,48309,811C599A0,9267,Saudi Riyal,9267,Saudi Riyal,ACH,1
05/09/2022 11:36,28768,80A7B9290,29794,807962B90,6661.18,Euro,6661.18,Euro,ACH,1
01/09/2022 05:19,13037,8012B08B0,14077,806006F80,29303.07,US Dollar,29303.07,US Dollar,Credit Card,0
05/09/2022 19:27,219205,806F2B220,222664,80D7EC5F0,11099.88,US Dollar,11099.88,US Dollar,ACH,1
01/09/2022 19:31,211,80766EB80,7,8076C4960,1016.88,UK Pound,1016.88,UK Pound,Cheque,0
01/09/2022 05:09,322294,80A64DF60,322294,80A64DF60,1179.44,US Dollar,1179.44,US Dollar,Reinvestment,0
01/09/2022 05:06,220,8005433A0,17401,80C9C0C40,10549.97,US Dollar,10549.97,US Dollar,Credit Card,0
01/09/2022 05:01,6179,80310A8A0,6179,80310A8A0,11.08,US Dollar,11.08,US Dollar,Reinvestment,0
01/09/2022 05:14,6010,805785040,18617,80E11E250,4085.94,US Dollar,4085.94,US Dollar,Cheque,0
07/09/2022 17:10,70,100428660,2627,8015F56C0,203.24,US Dollar,203.24,US Dollar,Credit Card,1
01/09/2022 05:29,8771,803A322C0,8771,803A322C0,7202.18,US Dollar,7202.18,US Dollar,Reinvestment,0
07/09/2022 13:56,3144,80187DEC0,1068,801635F70,5677.1,US Dollar,5677.1,US Dollar,ACH,1
02/09/2022 17:55,22,80030CC80,1502,800E79AE0,5331.65,Euro,5331.65,Euro,ACH,1
02/09/2022 20:33,122702,80F258D80,113744,80F2591D0,1719.38,US Dollar,1719.38,US Dollar,ACH,1
01/09/2022 05:20,3698,804E682D0,7042,80D5958E0,26409.59,US Dollar,26409.59,US Dollar,Credit Card,0
01/09/2022 19:35,7,804DF71C0,212789,805D229F0,9055.65,Rupee,9055.65,Rupee,Cheque,0
04/09/2022 14:07,1,800BA6480,221374,80DB57310,7403.07,US Dollar,7403.07,US Dollar,ACH,1
02/09/2022 11:37,1669,8015A3ED0,16,804DA7470,486033.01,Rupee,486033.01,Rupee,ACH,1
01/09/2022 05:16,9482,806A4ED30,9482,806A4ED30,1298.2,US Dollar,1298.2,US Dollar,Reinvestment,0
01/09/2022 19:54,113304,805BED910,113304,805BED910,1954.25,Rupee,1954.25,Rupee,Reinvestment,0
01/09/2022 19:35,10,8062DBC90,17554,8070A47D0,3738.82,Ruble,3738.82,Ruble,Credit Card,0
09/09/2022 11:43,1490,80056CE80,213952,80794B6F0,16399.75,US Dollar,16399.75,US Dollar,ACH,1
07/09/2022 02:26,12381,806CDDD20,14325,806CDE750,4351.26,US Dollar,4351.26,US Dollar,ACH,1
01/09/2022 05:12,1457,8010A4170,4523,805FABD10,263.57,US Dollar,263.57,US Dollar,Cheque,0
01/09/2022 19:50,220572,807ED5DD0,220572,807ED5DD0,79144.04,UK Pound,79144.04,UK Pound,Reinvestment,0
09/09/2022 01:32,24850,801FBDC40,4259,801FBDD80,356.81,Euro,356.81,Euro,ACH,1
01/09/2022 00:22,220,800135370,220,800135370,3.65,US Dollar,3.65,US Dollar,Reinvestment,0
01/09/2022 05:06,116214,80728CE30,116214,80728CE30,38340.09,US Dollar,38340.09,US Dollar,Reinvestment,0
01/09/2022 19:56,212,80766B5D0,5,80772E990,7911.04,UK Pound,7911.04,UK Pound,Credit Card,0
09/09/2022 23:14,118,811A67510,251264,812D1B280,49167.87,Saudi Riyal,49167.87,Saudi Riyal,ACH,1
11/09/2022 21:58,25075,80A2BA120,1292,8006293D0,3366.66,US Dollar,3366.66,US Dollar,ACH,1
01/09/2022 05:10,111631,80B487E30,111631,80B487E30,15.26,US Dollar,15.26,US Dollar,Reinvestment,0
01/09/2022 05:18,10,8002B9030,15723,80363DEB0,64.47,US Dollar,64.47,US Dollar,Credit Card,0
10/09/2022 00:29,19,80A23E4A0,27621,80A23F1F0,6031.08,Australian Dollar,6031.08,Australian Dollar,ACH,1
08/09/2022 15:38,10581,8044E2C30,14325,801A21E40,444.61,US Dollar,444.61,US Dollar,ACH,1
01/09/2022 05:24,28693,80345A170,15768,809FC8790,11917.13,US Dollar,11917.13,US Dollar,Credit Card,0
01/09/2022 05:28,70,100428660,2439,804996960,41156.36,US Dollar,41156.36,US Dollar,Cheque,0
08/09/2022 09:30,13037,805AA9B50,27444,805AA9CE0,1708.18,US Dollar,1708.18,US Dollar,ACH,1
05/09/2022 02:50,29064,80B07F000,129171,80B0A2CA0,1549.1,Australian Dollar,1549.1,Australian Dollar,ACH,1
07/09/2022 16:54,28628,80AD82300,28317,80AD82350,2587.56,Australian Dollar,2587.56,Australian Dollar,ACH,1
01/09/2022 19:47,70,100428810,220572,807F91EF0,1377.03,UK Pound,1377.03,UK Pound,Cheque,0
01/09/2022 05:05,1467,801538000,12446,8072F7BF0,73.59,US Dollar,73.59,US Dollar,Cheque,0
01/09/2022 19:32,212789,8055F8640,7,806098100,27501.61,Rupee,27501.61,Rupee,Credit Card,0
05/09/2022 23:44,210319,80422E600,10656,80422F080,275162.83,Yen,275162.83,Yen,ACH,1
06/09/2022 15:14,1362,800D0D6C0,1674,800D0D7B0,2246.45,US Dollar,2246.45,US Dollar,ACH,1
01/09/2022 05:05,7478,80D15C630,15695,80E32C6D0,765.71,US Dollar,765.71,US Dollar,Credit Card,0
02/09/2022 11:59,137218,80F443FD0,212,807697CA0,14308.71,UK Pound,14308.71,UK Pound,ACH,1
01/09/2022 05:09,1674,8017DFF50,18015,8041B99C0,41.32,US Dollar,41.32,US Dollar,ACH,0
06/09/2022 21:29,4523,8089FE880,222363,8089FEA10,2190.1,US Dollar,2190.1,US Dollar,ACH,1
01/09/2022 05:00,22205,800F592E0,14433,803C88A20,2559.7,US Dollar,2559.7,US Dollar,Credit Card,0
10/09/2022 17:06,3123,809FB9990,120519,809FB9A30,2275.08,Euro,2275.08,Euro,ACH,1
01/09/2022 05:27,221332,808058EF0,125906,80AD18690,897.42,US Dollar,897.42,US Dollar,Credit Card,0
09/09/2022 12:11,10060,803F704D0,29685,80E41B370,11052916.62,US Dollar,11052916.62,US Dollar,ACH,1
02/09/2022 20:18,15,804316310,110057,804326F60,227886.14,Yen,227886.14,Yen,ACH,1
08/09/2022 10:00,11,80005F430,240774,80EDF8C80,6366.97,Swiss Franc,6366.97,Swiss Franc,ACH,1
08/09/2022 23:22,5329,812108B00,117698,812108DD0,1040.73,Euro,1040.73,Euro,ACH,1
01/09/2022 05:16,70,100428660,9482,803CA5470,408.91,US Dollar,408.91,US Dollar,Cheque,0
01/09/2022 05:28,15916,802A1A2C0,221691,808934360,549.92,US Dollar,549.92,US Dollar,Cheque,0
13/09/2022 12:44,1522,8002AE470,22,8000FC360,6894.67,Euro,6894.67,Euro,ACH,1
07/09/2022 05:36,1688,80082C6C0,1024,80098A3D0,7574.17,Euro,7574.17,Euro,ACH,1
06/09/2022 03:39,9587,803962650,219860,80A884F10,5710.02,US Dollar,5710.02,US Dollar,ACH,1
01/09/2022 19:34,115159,806786FA0,218502,8071C2430,720362.76,Ruble,720362.76,Ruble,Credit Card,0
02/09/2022 11:10,116,80F873C30,238845,80F873CD0,30737.93,Swiss Franc,30737.93,Swiss Franc,ACH,1
01/09/2022 00:11,10,80014B530,10,80014B530,72055.51,US Dollar,72055.51,US Dollar,Reinvestment,0
05/09/2022 19:41,118,812D06150,249118,814965B00,25797.94,Saudi Riyal,25797.94,Saudi Riyal,ACH,1
01/09/2022 14:33,214322,8088FE560,135981,80F984C70,16341.15,US Dollar,16341.15,US Dollar,ACH,1
01/09/2022 00:22,1292,8001C9D30,1292,8001C9D30,16774.18,US Dollar,16774.18,US Dollar,Reinvestment,0
01/09/2022 05:21,236197,80DA6D650,236197,80DA6D650,200186.2,US Dollar,200186.2,US Dollar,Reinvestment,0
01/09/2022 05:12,3698,801922290,220,8078FB420,276.41,US Dollar,276.41,US Dollar,Cheque,0
01/09/2022 05:20,3051,8029F5B10,6156,80A0F2340,178425.44,US Dollar,178425.44,US Dollar,Cheque,0
02/09/2022 14:56,121415,80D2537C0,135981,80F984C70,14250.95,US Dollar,14250.95,US Dollar,ACH,1
01/09/2022 19:41,70,1004287C8,218638,8073AD240,168714.1,Ruble,168714.1,Ruble,Cash,0
08/09/2022 23:09,16031,80DE564F0,129470,80DE56A30,3216.72,US Dollar,3216.72,US Dollar,ACH,1
01/09/2022 19:56,4503,8034CC840,4503,8034CC840,308.41,UK Pound,398.37,US Dollar,ACH,0
01/09/2022 05:15,28800,806064CC0,221891,80925E3C0,102.15,US Dollar,102.15,US Dollar,Cheque,0
03/09/2022 04:15,4259,8068AE9A0,28629,8068AEF20,420.04,Euro,420.04,Euro,ACH,1
01/09/2022 05:29,2454,8019F0C00,35655,80DB72420,519.81,US Dollar,519.81,US Dollar,Cheque,0
07/09/2022 18:43,137218,80DDB1280,19740,8047B9AD0,71819.44,Yuan,71819.44,Yuan,ACH,1
02/09/2022 14:39,2843,800A4B110,22164,8015DADA0,9443.02,US Dollar,9443.02,US Dollar,ACH,1
09/09/2022 10:44,1,80083F9A0,21749,801F05EF0,13930.6,Euro,13930.6,Euro,ACH,1
02/09/2022 11:20,70,1004286F0,20822,809F4CBF0,5532.28,Yuan,5532.28,Yuan,Credit Card,1
05/09/2022 10:50,135981,80F984C70,22775,802F3F8B0,10749.62,Euro,10749.62,Euro,ACH,1
01/09/2022 00:13,1,800139D10,1,800139D10,1059001.36,US Dollar,1059001.36,US Dollar,Reinvestment,0
01/09/2022 11:34,20,800246FC0,1362,8001ECD70,15524.16,US Dollar,15524.16,US Dollar,ACH,1
01/09/2022 05:10,8805,804F55FC0,14099,8070CFE60,38.95,US Dollar,38.95,US Dollar,Wire,0
06/09/2022 09:04,16031,8051999D0,29251,805199A70,3912.16,US Dollar,3912.16,US Dollar,ACH,1
06/09/2022 08:22,13264,80C208360,23842,8017D32A0,5044.93,US Dollar,5044.93,US Dollar,ACH,1
01/09/2022 05:02,70,100428660,22164,8088902C0,3779.38,US Dollar,3779.38,US Dollar,Cheque,0
01/09/2022 00:03,12,800145390,12,800145390,21.08,US Dollar,21.08,US Dollar,Reinvestment,0
04/09/2022 18:19,15447,80DF70590,1,80024DDD0,10220.44,US Dollar,10220.44,US Dollar,ACH,1
01/09/2022 05:28,34648,8072543C0,12979,807254320,0.02,US Dollar,0.02,US Dollar,Cheque,0
01/09/2022 00:26,12,8002BD740,12,8002BD740,8188.63,US Dollar,8188.63,US Dollar,Reinvestment,0
01/09/2022 05:13,12893,805595D50,12893,805595D50,17.6,US Dollar,17.6,US Dollar,Reinvestment,0
09/09/2022 03:09,215897,80E010140,113685,80E0104A0,2286.7,US Dollar,2286.7,US Dollar,ACH,1
09/09/2022 19:27,13184,805C26F90,1292,80AE68D00,21254.73,US Dollar,21254.73,US Dollar,ACH,1
01/09/2022 05:22,1068,803D21B00,12585,807DBEAE0,1510.12,US Dollar,1510.12,US Dollar,Credit Card,0
01/09/2022 05:06,122702,80CC4AEC0,223635,80CC4A650,697658,US Dollar,697658,US Dollar,Cheque,0
01/09/2022 19:38,70,100428780,214749,805CA7C40,27674.57,Rupee,27674.57,Rupee,Cash,0
05/09/2022 16:44,214615,8075AC7C0,2824,806A8A380,19327.52,US Dollar,19327.52,US Dollar,ACH,1
01/09/2022 05:08,3051,802E75880,701,806694CF0,104.09,US Dollar,104.09,US Dollar,Cheque,0
01/09/2022 12:06,15,80A10CBD0,15,80A10D150,1196.34,Australian Dollar,1196.34,Australian Dollar,ACH,1
09/09/2022 06:33,70,1004286A8,15010,801E76440,71.78,Euro,71.78,Euro,Cash,1
01/09/2022 05:21,16586,807737FD0,16586,807737FD0,6647.58,US Dollar,6647.58,US Dollar,Reinvestment,0
01/09/2022 00:22,1362,80025B690,1362,80025B690,490269.37,US Dollar,490269.37,US Dollar,Reinvestment,0
01/09/2022 05:02,2053,80492E600,1457,804942A30,509.27,US Dollar,509.27,US Dollar,ACH,0
04/09/2022 09:31,243614,810274570,143493,8102745C0,47987.67,Shekel,47987.67,Shekel,ACH,1
01/09/2022 05:04,6179,80B7AE320,4503,80D4F5F40,4274.97,US Dollar,4274.97,US Dollar,Cheque,0
01/09/2022 00:15,1292,8002BC4C0,1292,8002BC4C0,6836.5,US Dollar,6836.5,US Dollar,Reinvestment,0
01/09/2022 19:45,4,807386750,4,807386750,709623.35,Ruble,709623.35,Ruble,Reinvestment,0
01/09/2022 05:10,28800,804D19BD0,18015,80B0A9FD0,356.53,US Dollar,356.53,US Dollar,Cash,0
11/09/2022 19:20,48308,811ED7DF0,48309,81235EAA0,52436.18,Saudi Riyal,52436.18,Saudi Riyal,ACH,1
12/09/2022 12:18,12963,8016C37F0,213737,8058B1D10,1329322.3,Rupee,1329322.3,Rupee,ACH,1
07/09/2022 22:47,213,80C592AD0,131086,80C592DA0,69996.33,Mexican Peso,69996.33,Mexican Peso,ACH,1
01/09/2022 19:46,287,800090560,28,8060F0570,536985.87,Ruble,536985.87,Ruble,Cheque,0
01/09/2022 05:26,10,8005D29C0,130449,80BE3BDA0,244860.18,US Dollar,244860.18,US Dollar,Cash,0
01/09/2022 05:14,1467,80138A9F0,236046,80E1AA8E0,2.53,US Dollar,2.53,US Dollar,Credit Card,0
08/09/2022 17:25,15,8046F81D0,111904,8046F8AB0,8966.02,Yen,8966.02,Yen,ACH,1
01/09/2022 00:17,1,800263180,1,800263180,25360.7,US Dollar,25360.7,US Dollar,Reinvestment,0
04/09/2022 07:35,21174,800737690,10,800449990,19332.59,US Dollar,19332.59,US Dollar,ACH,1
01/09/2022 19:35,20486,8083A84C0,22541,8084E41C0,10951.17,UK Pound,10951.17,UK Pound,Cheque,0
01/09/2022 16:51,2591,80A1C7710,24850,80A09CF50,3724.19,Euro,3724.19,Euro,ACH,1
02/09/2022 06:16,40404,80F595190,241021,80F595370,4079.79,Swiss Franc,4079.79,Swiss Franc,ACH,1
07/09/2022 14:39,12,80019D2E0,2467,80E2F27A0,7531.6,Euro,7531.6,Euro,ACH,1
01/09/2022 19:52,113304,804FDFB80,212789,805F26E00,39119.23,Rupee,39119.23,Rupee,Cheque,0
01/09/2022 19:58,16792,806145A70,10,806285EC0,28924.62,Ruble,28924.62,Ruble,Cheque,0
01/09/2022 05:25,11056,80203E9E0,115359,806E9B160,88.08,US Dollar,88.08,US Dollar,Credit Card,0
01/09/2022 05:21,4523,802C48970,1,80AA9B990,1260.65,US Dollar,1260.65,US Dollar,Cheque,0
11/09/2022 15:07,18200,8084CA790,14325,801A21E40,19128.93,US Dollar,19128.93,US Dollar,ACH,1
09/09/2022 13:47,5466,802785180,24811,8027851D0,3110.06,Euro,3110.06,Euro,ACH,1
01/09/2022 05:17,1729,800412AB0,225263,80D5B1970,29495.13,US Dollar,29495.13,US Dollar,Cheque,0
09/09/2022 15:35,11904,8084903D0,16678,80615B420,816333.71,Ruble,816333.71,Ruble,ACH,1
01/09/2022 19:43,112989,805857D20,113523,8058DF930,114379.6,Rupee,114379.6,Rupee,Credit Card,0
01/09/2022 05:01,1412,801193EE0,21611,805E00350,12797762.02,US Dollar,12797762.02,US Dollar,Cash,0
01/09/2022 05:27,2952,80244CD10,18015,80493D800,28914.6,US Dollar,28914.6,US Dollar,Credit Card,0
01/09/2022 05:18,1,8019C1330,1,8081EC7D0,9523636.63,US Dollar,9523636.63,US Dollar,Cash,0
01/09/2022 05:25,5394,805BAC410,11157,80D998DB0,89.66,US Dollar,89.66,US Dollar,Cash,0
07/09/2022 05:59,15231,80266F880,23691,8021353D0,1615.21,Euro,1615.21,Euro,ACH,1
01/09/2022 19:55,16927,806536C90,16927,806536C90,679160.66,Ruble,679160.66,Ruble,Reinvestment,0
10/09/2022 10:56,19723,80E942700,14,80E943800,45119.31,Yuan,45119.31,Yuan,ACH,1
01/09/2022 00:00,12,80021B080,12,80021B080,23.62,US Dollar,23.62,US Dollar,Reinvestment,0
07/09/2022 21:54,15447,80E0555C0,225156,80E055660,1560.02,US Dollar,1560.02,US Dollar,ACH,1
04/09/2022 07:44,11904,804EDB280,8354,804EDE8F0,4350.97,US Dollar,4350.97,US Dollar,ACH,1
06/09/2022 09:23,221891,80C2DCAE0,8771,80C6F48A0,9572.92,US Dollar,9572.92,US Dollar,ACH,1
01/09/2022 00:07,70,100428660,12,8001A8EB0,17459.98,US Dollar,17459.98,US Dollar,Credit Card,0
10/09/2022 19:22,70,100428660,16586,813B9CA10,1802.94,US Dollar,1802.94,US Dollar,Cheque,1
09/09/2022 07:32,70,100428660,27444,803192310,44.76,US Dollar,44.76,US Dollar,Cheque,1
01/09/2022 19:33,221765,8084E68B0,221765,8084E68B0,1680.55,UK Pound,1680.55,UK Pound,Reinvestment,0
06/09/2022 12:25,18196,80B1BF360,10099,803D99E70,111526.43,Yen,111526.43,Yen,ACH,1
07/09/2022 23:25,5836,80DEE3B40,3149,80156DE70,18377.1,US Dollar,18377.1,US Dollar,ACH,1
08/09/2022 05:19,2824,801DAF060,17400,80DFAB280,12817.1,US Dollar,12817.1,US Dollar,ACH,1
03/09/2022 04:37,29404,803DC4460,28693,8045D2B80,4481.89,US Dollar,4481.89,US Dollar,ACH,1
10/09/2022 17:09,12,80011FF60,18511,8088B8A90,18105.95,US Dollar,18105.95,US Dollar,ACH,1
04/09/2022 15:12,10,8001BB380,12,80017BE40,5035.99,Euro,5035.99,Euro,ACH,1
14/09/2022 07:40,213952,80794B6F0,214,80C1C8AC0,362354.97,Mexican Peso,362354.97,Mexican Peso,ACH,1
01/09/2022 19:59,112497,805FDEC20,112497,805FDEC20,1070681.33,Rupee,1070681.33,Rupee,Reinvestment,0
01/09/2022 19:41,287,8060C2E60,16649,806108B50,3447.68,Ruble,3447.68,Ruble,Cheque,0
02/09/2022 01:38,70,100428660,21940,802C641F0,7082650.61,US Dollar,7082650.61,US Dollar,Cash,1
01/09/2022 00:25,10,80014F470,10,80014F470,16.81,US Dollar,16.81,US Dollar,Reinvestment,0
01/09/2022 13:37,28094,80A7322F0,19,80A732840,6116.96,Australian Dollar,6116.96,Australian Dollar,ACH,1
01/09/2022 05:15,18549,80D56BCD0,18549,80D56BCD0,79.75,US Dollar,79.75,US Dollar,Reinvestment,0
01/09/2022 05:18,70,100428660,8354,803A325F0,13.77,US Dollar,13.77,US Dollar,Cash,0
04/09/2022 23:41,245748,810F0D130,245558,810F0E390,12064.64,Shekel,12064.64,Shekel,ACH,1
01/09/2022 19:46,116781,8070ABFB0,116781,8070ABFB0,1870.39,Ruble,1870.39,Ruble,Reinvestment,0
01/09/2022 05:18,27444,807D94110,27444,807D94110,2001.67,US Dollar,2001.67,US Dollar,Reinvestment,0
12/09/2022 16:24,10,80071C080,1412,8051E3B20,13188.16,US Dollar,13188.16,US Dollar,ACH,1
01/09/2022 05:02,12,800C54920,18511,803C09870,4045.69,US Dollar,4045.69,US Dollar,ACH,0
09/09/2022 17:39,23,800242CC0,11,80012D760,12601.65,Euro,12601.65,Euro,ACH,1
01/09/2022 05:08,70,100428660,2439,804996960,362.45,US Dollar,362.45,US Dollar,Cash,0
08/09/2022 11:02,19318,8106B1750,24515,80388CD20,2537.31,US Dollar,2537.31,US Dollar,ACH,1
01/09/2022 05:08,210404,8079C48B0,27444,809B56030,8622.18,US Dollar,8622.18,US Dollar,Cheque,0
01/09/2022 05:00,5140,80C74A120,5140,80C74A120,136299.28,US Dollar,136299.28,US Dollar,Reinvestment,0
03/09/2022 01:22,70,1004286A8,15964,802955F60,34.74,Euro,34.74,Euro,Credit Card,1
02/09/2022 18:00,21831,808099880,211,808E44B10,8726.14,UK Pound,8726.14,UK Pound,ACH,1
08/09/2022 08:39,20,80079AE10,410,80098DC70,8335.39,Euro,8335.39,Euro,ACH,1
05/09/2022 16:03,24850,802583B00,10099,80440A040,570286.33,Yen,570286.33,Yen,ACH,1
01/09/2022 00:05,10,8001C7260,10,800250DA0,20474.47,US Dollar,20474.47,US Dollar,Cash,0
01/09/2022 05:22,32738,80C00FDE0,32738,80C00FDE0,59421.73,US Dollar,59421.73,US Dollar,Reinvestment,0
01/09/2022 19:39,312875,805C4F3F0,312875,805C4F3F0,5810.21,Rupee,5810.21,Rupee,Reinvestment,0
01/09/2022 19:42,118180,806B48430,219205,8072B0BD0,604793438,Ruble,604793438,Ruble,Wire,0
12/09/2022 07:02,48308,811EDA7A0,48910,8120D49E0,6273.91,Saudi Riyal,6273.91,Saudi Riyal,ACH,1
12/09/2022 16:56,4726,802E2AD70,2627,8037A5750,935.09,US Dollar,935.09,US Dollar,ACH,1
01/09/2022 00:18,12,80018EE40,10,800194520,5565.2,US Dollar,5565.2,US Dollar,Wire,0
01/09/2022 19:43,113523,80607BFA0,214749,812256FB0,8401.87,Rupee,8401.87,Rupee,ACH,0
01/09/2022 00:21,10,8001882D0,10,8001882D0,241699.13,US Dollar,241699.13,US Dollar,Reinvestment,0
01/09/2022 00:13,1467,8002C4B20,1467,8002C4B20,10.77,US Dollar,10.77,US Dollar,Reinvestment,0
01/09/2022 19:43,112637,8059B8E80,112637,8059B8E80,3346048.39,Rupee,3346048.39,Rupee,Reinvestment,0
01/09/2022 00:27,220,8001316A0,220,8001316A0,19.83,US Dollar,19.83,US Dollar,Reinvestment,0
01/09/2022 05:29,25075,80CFA5570,25075,80CFA5570,23644.85,US Dollar,23644.85,US Dollar,Reinvestment,0
01/09/2022 05:18,11157,800CD1C40,28827,80BFCE6C0,178456.55,US Dollar,178456.55,US Dollar,Cheque,0
04/09/2022 10:41,4503,80C0D5B50,25866,80E27AA10,15543.02,Euro,15543.02,Euro,ACH,1
06/09/2022 00:16,115,80D604BC0,8,80009F920,5708.76,Canadian Dollar,5708.76,Canadian Dollar,ACH,1
07/09/2022 10:04,119,8123789D0,13145,80145D800,5483.77,US Dollar,5483.77,US Dollar,ACH,1
12/09/2022 18:21,15964,80ED72BA0,213952,80794B6F0,782.47,US Dollar,782.47,US Dollar,ACH,1
08/09/2022 07:04,21749,80154AAF0,11,80069EE60,9836,Euro,9836,Euro,ACH,1
01/09/2022 19:47,7,8000892C0,9,8059BA100,2143807.21,Ruble,2143807.21,Ruble,Cash,0
01/09/2022 05:03,225156,80C6EE140,121453,80C6EE370,1695.27,US Dollar,1695.27,US Dollar,ACH,0
01/09/2022 05:20,4866,804BB6D20,1068,805231310,62.12,US Dollar,62.12,US Dollar,Cash,0
01/09/2022 05:24,26024,802C36A60,121698,80C141A50,250578.85,US Dollar,250578.85,US Dollar,Cheque,0
01/09/2022 00:19,1,80018B670,1,80018B670,5853.57,US Dollar,5853.57,US Dollar,Reinvestment,0
05/09/2022 11:34,245748,811273830,19318,8106B1750,79338.66,Yuan,79338.66,Yuan,ACH,1
01/09/2022 05:22,70,100428660,11974,80365D680,115.81,US Dollar,115.81,US Dollar,Cheque,0
08/09/2022 00:07,15231,80266F880,23691,8021353D0,10813.95,Euro,10813.95,Euro,ACH,1
01/09/2022 00:02,220,80014BF30,10,800182360,15958.59,US Dollar,15958.59,US Dollar,ACH,0
01/09/2022 05:23,10,80010BBD0,8354,803294BA0,212.39,US Dollar,212.39,US Dollar,Cheque,0
01/09/2022 00:22,70,100428660,220,800190EB0,13809.74,US Dollar,13809.74,US Dollar,Cash,0
01/09/2022 05:01,13264,808FB89A0,13264,808FB89A0,38709.37,US Dollar,38709.37,US Dollar,Reinvestment,0
01/09/2022 05:22,701,802515ED0,14077,806EE1DC0,10088.55,US Dollar,10088.55,US Dollar,Cheque,0
01/09/2022 05:10,8771,80D3C5070,8771,80D3C5070,17.15,US Dollar,17.15,US Dollar,Reinvestment,0
01/09/2022 05:22,15695,8088B5150,15695,8088B5150,3.14,US Dollar,3.14,US Dollar,Reinvestment,0
01/09/2022 19:51,70,100428810,26,80766BAD0,146.11,UK Pound,146.11,UK Pound,Cash,0
03/09/2022 13:30,12,8016FDD30,23,8001AEBF0,16093.52,Euro,16093.52,Euro,ACH,1
01/09/2022 05:19,18617,809A0D2D0,18617,809A0D2D0,21.12,US Dollar,21.12,US Dollar,Reinvestment,0
02/09/2022 09:50,22,800181850,15,80A222330,5710.19,Australian Dollar,5710.19,Australian Dollar,ACH,1
01/09/2022 05:22,28255,803205D40,25981,809CAF060,50580.83,US Dollar,50580.83,US Dollar,Cheque,0
01/09/2022 05:17,226951,80A762140,219969,80D9FD800,79419.69,US Dollar,79419.69,US Dollar,Cheque,0
01/09/2022 05:16,12,8001F60D0,2952,803F03760,68.28,US Dollar,68.28,US Dollar,Credit Card,0
01/09/2022 05:29,1292,800BC60F0,19535,804B58DC0,24.09,US Dollar,24.09,US Dollar,Cash,0
01/09/2022 05:29,21550,80D2E3820,21550,80D2E3820,44.39,US Dollar,44.39,US Dollar,Reinvestment,0
01/09/2022 19:48,217125,807401BA0,217125,807401BA0,4718887.33,Ruble,4718887.33,Ruble,Reinvestment,0
08/09/2022 18:34,19,809076530,122055,809076700,3720.16,Canadian Dollar,3720.16,Canadian Dollar,ACH,1
01/09/2022 05:01,213952,80D8056C0,213952,80D8056C0,21493.42,US Dollar,21493.42,US Dollar,Reinvestment,0
01/09/2022 00:19,10,80005D980,10,80005D980,93309.02,US Dollar,93309.02,US Dollar,Reinvestment,0
02/09/2022 06:00,4503,8067AD800,19318,8106B1750,92273.84,Yuan,92273.84,Yuan,ACH,1
01/09/2022 19:44,16792,8063A9730,16649,806B60150,4453570.24,Ruble,4453570.24,Ruble,Cash,0
